age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,GD,GD_proba
36,2,7,0,5,1,1,45,0.0,0,0.7073569
71,2,3,1,4,1,1,20,0.0,0,0.70728654
47,2,7,1,5,1,0,35,0.0,0,0.7072464
22,2,3,3,3,1,0,40,0.0,0,0.7076769
32,1,6,4,1,1,0,40,0.0,0,0.70743483
35,2,3,1,0,1,1,40,0.0,0,0.7072949
39,2,7,2,0,1,1,40,0.0,0,0.7073279
20,3,7,3,2,1,1,10,0.0,0,0.70755595
28,2,1,1,2,0,0,40,0.0,0,0.7073691
37,2,3,3,0,1,1,40,0.0,0,0.7074008
43,0,7,0,5,1,0,40,0.0,0,0.70729184
40,2,1,1,4,1,1,40,1.0,0,0.7073947
31,2,3,2,5,1,0,12,0.0,0,0.70751613
29,2,7,1,0,1,1,20,0.0,0,0.7073928
54,2,7,3,3,0,1,41,0.0,0,0.7074658
67,3,1,1,5,1,1,75,1.0,0,0.7074388
31,2,3,2,5,1,1,45,0.0,0,0.7076163
23,3,7,3,2,1,1,50,0.0,0,0.7075285
70,2,6,1,0,1,0,40,0.0,0,0.70720154
44,2,1,1,2,1,1,40,0.0,0,0.70737404
24,3,3,2,4,1,0,50,0.0,0,0.70738053
38,0,7,3,2,1,1,40,0.0,0,0.70743734
21,2,7,3,3,1,0,16,0.0,0,0.7073928
30,2,1,3,5,1,1,40,0.0,0,0.7073916
42,2,1,1,5,1,1,40,0.0,0,0.70731133
26,3,3,1,5,1,1,40,0.0,0,0.70738184
27,2,7,1,5,1,1,80,0.0,0,0.70727235
58,0,1,1,2,0,1,40,0.0,0,0.707466
42,0,7,1,4,1,1,52,1.0,0,0.707442
41,2,4,1,2,1,1,40,0.0,0,0.70731694
60,2,3,1,3,1,1,40,0.0,0,0.70728296
24,2,1,3,2,1,0,8,0.0,0,0.70739734
35,2,6,0,0,1,0,40,0.0,0,0.70734155
55,3,7,1,3,1,1,40,1.0,0,0.7074865
20,2,7,3,3,1,0,20,0.0,0,0.7073742
57,2,1,1,5,1,1,50,1.0,0,0.7073158
17,2,6,3,4,1,1,20,0.0,0,0.7076333
59,2,6,1,4,1,1,40,0.0,0,0.7073735
52,2,7,1,2,1,1,40,0.0,0,0.70740396
42,2,3,1,4,1,1,40,0.0,0,0.70724076
24,2,3,3,0,0,0,30,0.0,0,0.7075188
17,2,6,3,0,1,1,30,0.0,0,0.70759535
25,2,7,3,0,1,1,20,0.0,0,0.7074478
52,2,3,1,5,1,1,55,1.0,0,0.7072793
30,2,7,3,4,0,0,40,0.0,0,0.70735043
53,3,5,3,2,0,1,40,1.0,0,0.7073973
38,2,6,0,0,1,0,40,0.0,0,0.7073472
25,2,1,3,0,1,1,50,1.0,0,0.70743895
33,2,4,1,5,1,0,50,1.0,0,0.70731616
22,2,6,3,0,1,1,40,0.0,0,0.7072875
37,2,7,1,0,0,1,40,1.0,0,0.70741177
43,0,4,1,2,1,1,40,1.0,0,0.7074242
36,2,6,0,0,1,1,56,0.0,0,0.70736635
27,2,7,3,5,1,0,56,0.0,0,0.7074096
17,2,6,3,3,1,1,20,0.0,0,0.707721
58,2,6,3,0,1,1,40,0.0,0,0.7073842
37,3,7,3,0,1,1,40,0.0,0,0.7074358
37,2,1,1,5,1,1,40,1.0,0,0.7073168
45,0,3,0,0,1,1,48,0.0,0,0.7072968
45,2,1,1,5,1,1,60,1.0,0,0.7073274
26,2,1,3,2,1,1,50,1.0,0,0.7074651
49,2,3,0,5,1,0,38,0.0,0,0.7073273
22,1,3,3,1,1,0,40,0.0,0,0.7077905
81,1,1,4,1,1,1,5,0.0,0,0.7073385
23,2,3,0,0,1,1,60,0.0,0,0.70725316
40,0,1,1,2,1,1,60,1.0,0,0.7074271
29,2,3,3,0,1,1,45,0.0,0,0.7074001
49,2,1,1,5,1,0,40,1.0,0,0.70730406
22,2,0,3,5,1,0,27,0.0,0,0.7075943
46,2,0,1,0,1,1,42,0.0,0,0.7072343
49,0,4,4,2,1,0,20,0.0,0,0.7074054
35,2,3,0,0,1,1,60,0.0,0,0.70727867
60,1,1,1,1,0,1,40,0.0,0,0.70755243
21,2,7,3,4,1,0,50,0.0,0,0.7072988
48,2,1,1,5,1,1,55,1.0,0,0.7073254
51,0,3,2,4,0,1,40,0.0,0,0.70760345
50,0,1,3,2,1,0,40,1.0,0,0.70744056
68,2,3,3,3,1,0,30,0.0,0,0.7075993
48,3,3,1,0,1,1,60,1.0,0,0.7072077
42,1,6,1,1,1,1,15,0.0,0,0.7073347
37,0,0,1,5,1,1,40,1.0,0,0.7073179
22,2,0,3,4,1,0,40,0.0,0,0.70754325
35,2,7,4,5,1,0,30,0.0,0,0.7074248
39,0,0,1,4,1,1,48,1.0,0,0.70746416
51,2,3,0,4,0,1,32,0.0,0,0.7071507
39,3,1,1,2,1,1,50,0.0,0,0.7074664
23,2,3,3,4,0,1,16,0.0,0,0.70773405
27,2,3,1,3,1,1,50,0.0,0,0.70724165
20,2,7,3,3,1,1,20,0.0,0,0.7073742
63,2,3,1,3,1,1,35,0.0,0,0.70728356
25,2,4,3,2,1,0,40,0.0,0,0.70740086
24,2,1,3,5,1,0,15,0.0,0,0.7073978
24,2,1,1,3,0,1,30,0.0,0,0.7073098
28,2,3,2,3,0,0,40,0.0,0,0.70739025
34,3,0,1,2,1,0,25,1.0,0,0.70734525
27,2,3,3,4,1,0,32,0.0,0,0.707695
23,2,6,3,0,1,1,55,0.0,0,0.70727956
42,2,3,1,0,1,1,40,0.0,0,0.7072981
23,2,7,3,4,1,0,15,0.0,0,0.7073339
34,0,4,3,2,0,0,24,0.0,0,0.7073743
46,2,3,1,0,1,1,40,1.0,0,0.70729464
21,2,0,3,5,1,1,40,0.0,0,0.7075696
22,2,1,3,5,0,0,40,0.0,0,0.70745105
61,0,2,1,2,1,1,40,1.0,0,0.7074042
38,2,7,0,5,1,0,40,0.0,0,0.7073498
24,2,3,3,4,1,1,30,0.0,0,0.70774204
20,2,7,1,3,1,0,30,0.0,0,0.70735484
20,2,3,3,4,1,0,30,0.0,0,0.7077416
26,2,7,3,3,1,1,45,0.0,0,0.707416
33,0,7,3,4,1,0,10,0.0,0,0.70739335
22,2,0,3,5,1,0,40,0.0,0,0.7075963
63,0,1,0,0,0,1,35,0.0,0,0.70740235
27,0,3,2,5,0,0,40,0.0,0,0.7074042
36,2,7,1,5,1,1,40,1.0,0,0.70726246
30,0,4,1,2,1,0,50,1.0,0,0.7074149
49,3,7,1,5,1,1,50,1.0,0,0.7074605
41,2,4,3,5,1,0,40,0.0,0,0.7073829
36,2,3,1,0,1,1,60,1.0,0,0.70727926
42,2,7,1,2,1,1,50,0.0,0,0.70739865
59,0,4,3,5,1,1,40,0.0,0,0.707454
35,1,7,3,1,0,1,30,0.0,0,0.70741796
63,2,3,1,5,0,1,40,0.0,0,0.7072798
54,3,1,1,5,1,1,40,1.0,0,0.707379
20,2,3,3,5,0,0,40,0.0,0,0.70747566
39,2,6,1,4,1,1,40,0.0,0,0.70733684
19,2,7,3,5,1,0,20,0.0,0,0.707383
22,2,3,3,0,1,1,16,0.0,0,0.7074922
19,2,7,3,5,1,0,40,0.0,0,0.7074009
41,2,3,3,0,1,1,50,0.0,0,0.7075054
46,2,7,1,3,1,1,40,1.0,0,0.70737827
41,2,4,1,2,1,1,50,1.0,0,0.7073168
90,1,6,2,1,1,0,15,0.0,0,0.7073359
24,0,7,0,5,0,0,25,0.0,0,0.7073268
50,0,6,2,0,1,1,56,0.0,0,0.70729107
59,0,3,1,5,1,1,40,1.0,0,0.707313
31,2,3,1,4,1,1,40,0.0,0,0.70708025
50,2,7,1,3,1,1,50,0.0,0,0.7073741
41,2,3,0,5,1,0,40,0.0,0,0.7073112
69,1,3,1,1,1,1,45,1.0,0,0.70735556
30,2,3,3,0,1,1,40,0.0,0,0.707397
34,2,3,1,0,1,1,30,0.0,0,0.7072948
38,0,7,0,4,0,0,40,1.0,0,0.7074221
23,2,7,3,5,0,1,40,0.0,0,0.70739275
50,0,1,0,2,0,0,40,0.0,0,0.707437
19,1,7,3,1,1,0,24,0.0,0,0.7075062
60,2,1,1,5,1,1,45,1.0,0,0.7073067
42,2,3,2,4,1,0,25,0.0,0,0.70738375
37,2,6,0,5,1,0,35,0.0,0,0.70738447
18,0,3,3,4,1,1,25,0.0,0,0.7077023
21,2,0,3,0,1,1,15,0.0,0,0.70738256
27,2,0,3,3,1,1,52,0.0,0,0.70731944
46,2,7,0,0,1,1,55,0.0,0,0.7073504
37,2,0,1,0,1,1,40,1.0,0,0.7072566
31,2,0,1,2,1,1,40,0.0,0,0.70731956
44,2,6,1,0,1,1,40,0.0,0,0.7072088
37,2,3,1,0,1,1,35,0.0,0,0.70729375
62,3,1,0,2,1,0,40,1.0,0,0.70742714
24,3,7,1,0,1,1,60,0.0,0,0.707429
31,2,3,3,0,1,1,45,0.0,0,0.707384
19,2,3,3,0,1,0,34,0.0,0,0.70744467
43,0,0,1,2,1,0,40,1.0,0,0.70729536
23,2,1,3,5,1,0,60,0.0,0,0.70749164
31,0,7,0,4,1,1,40,1.0,0,0.70744663
38,2,3,2,4,1,1,35,0.0,0,0.7073838
55,2,3,1,3,1,1,40,0.0,0,0.70728934
44,0,0,0,4,1,1,40,0.0,0,0.7074259
48,2,3,1,4,1,1,40,0.0,0,0.7072756
38,2,0,1,0,1,1,40,1.0,0,0.70725757
37,1,3,0,1,0,0,42,0.0,0,0.7072066
24,2,6,1,0,0,1,40,0.0,0,0.7072539
37,2,6,0,0,1,0,40,0.0,0,0.7073458
56,2,3,0,0,1,0,40,0.0,0,0.70729357
47,0,7,1,4,1,1,40,1.0,0,0.7074241
46,2,0,1,5,1,1,40,0.0,0,0.7073508
46,2,6,0,2,0,1,40,1.0,0,0.70740795
56,2,0,0,5,1,0,40,0.0,0,0.7074095
23,2,1,3,2,1,1,40,0.0,0,0.70744526
33,2,0,1,0,0,1,40,0.0,0,0.70725375
60,0,1,1,2,1,1,40,1.0,0,0.70746803
18,2,6,3,4,1,0,20,0.0,0,0.70743465
29,2,1,1,0,1,1,40,0.0,0,0.7073582
21,2,7,3,3,1,0,25,0.0,0,0.70740044
31,2,7,1,0,1,1,50,0.0,0,0.7073994
46,2,4,1,2,1,1,35,1.0,0,0.70732987
37,2,3,1,0,0,1,40,0.0,0,0.7072955
20,2,3,1,0,1,1,48,0.0,0,0.7072976
22,2,7,3,5,0,1,30,0.0,0,0.707393
25,2,3,1,5,1,0,50,1.0,0,0.70723265
45,3,1,1,0,1,1,77,0.0,0,0.7074545
26,0,1,3,2,1,1,55,0.0,0,0.7075057
48,2,2,1,2,1,1,40,1.0,0,0.707329
36,2,3,1,0,1,1,44,0.0,0,0.70729434
30,2,3,3,0,1,0,40,0.0,0,0.707397
29,2,7,1,4,1,1,40,0.0,0,0.70733553
31,2,1,3,4,1,1,40,0.0,0,0.7073752
57,3,5,1,2,0,1,50,1.0,0,0.7074737
29,1,6,1,1,1,0,40,0.0,0,0.70731825
47,2,3,0,0,1,0,60,0.0,0,0.70728916
48,2,3,1,0,1,1,40,1.0,0,0.70729214
50,3,3,1,0,1,1,30,0.0,0,0.70727295
31,0,4,3,5,1,1,45,0.0,0,0.70742244
45,2,3,0,0,1,0,40,0.0,0,0.7072669
33,0,3,1,0,1,1,40,0.0,0,0.70726556
26,2,3,3,5,1,0,50,0.0,0,0.7075127
67,2,6,1,0,1,1,16,0.0,0,0.7072415
37,2,7,0,0,1,1,52,0.0,0,0.7073352
23,2,1,3,4,1,1,35,0.0,0,0.7073044
53,2,1,1,0,1,1,40,1.0,0,0.70734584
29,2,3,1,4,0,1,25,0.0,0,0.7070274
42,2,1,1,0,1,1,40,0.0,0,0.7073533
40,2,7,1,3,1,1,60,1.0,0,0.7073396
39,2,3,3,4,1,0,38,0.0,0,0.7075055
25,3,7,3,4,1,0,22,0.0,0,0.707486
51,2,6,0,0,1,1,40,0.0,0,0.707355
23,2,7,3,5,0,0,40,0.0,0,0.70739275
51,2,6,1,0,1,1,40,0.0,0,0.70720303
23,2,3,3,0,0,0,40,0.0,0,0.70752615
40,2,3,1,0,1,1,30,0.0,0,0.70729274
28,2,1,3,5,1,1,60,1.0,0,0.7074663
45,2,7,1,0,1,1,48,0.0,0,0.707413
46,0,1,1,4,1,1,40,1.0,0,0.70744354
39,2,5,1,2,1,1,55,1.0,0,0.7073373
45,0,1,3,4,0,0,40,0.0,0,0.70749825
51,2,0,4,2,0,0,40,0.0,0,0.7074606
37,2,3,1,5,1,1,40,1.0,0,0.70723784
54,0,3,1,2,1,1,40,1.0,0,0.70725554
47,3,1,1,5,1,1,30,0.0,0,0.7073542
34,3,5,2,2,1,1,48,1.0,0,0.7073984
55,0,4,1,5,1,1,55,1.0,0,0.7073672
29,2,3,3,4,1,0,40,0.0,0,0.7077088
40,2,0,0,2,1,0,40,1.0,0,0.7073579
21,1,7,3,1,1,0,35,0.0,0,0.7074094
37,2,1,3,2,1,0,45,0.0,0,0.70739096
49,0,7,1,0,1,1,40,1.0,0,0.70747614
25,2,3,0,0,1,1,50,0.0,0,0.7072528
35,2,3,1,5,1,0,42,1.0,0,0.70723635
37,2,7,1,0,1,1,50,1.0,0,0.70740706
17,0,6,3,2,1,0,20,0.0,0,0.70770127
43,2,3,1,3,1,1,40,0.0,0,0.7073001
41,2,7,1,0,0,1,40,0.0,0,0.707412
61,2,7,0,4,0,1,40,0.0,0,0.7073618
19,1,6,3,1,1,0,35,0.0,0,0.7074816
40,2,3,0,4,1,0,35,0.0,0,0.70743483
18,1,6,3,1,0,1,30,0.0,0,0.7075269
28,2,1,1,5,1,0,50,1.0,0,0.70734084
59,3,1,1,3,1,1,55,1.0,0,0.70746267
37,3,1,0,3,1,0,60,0.0,0,0.70739007
34,2,6,1,0,1,1,40,0.0,0,0.70722276
47,0,0,1,5,1,0,35,0.0,0,0.7072727
57,0,3,0,4,1,0,40,0.0,0,0.7073418
23,3,6,3,0,1,1,50,0.0,0,0.7074784
19,1,7,3,1,1,1,15,0.0,0,0.7074706
30,0,7,3,0,0,0,40,0.0,0,0.7074346
62,2,2,0,2,1,1,50,1.0,0,0.70731044
42,0,7,1,0,0,1,40,0.0,0,0.707475
55,3,3,2,0,1,0,55,0.0,0,0.7073823
21,2,3,0,3,1,0,40,0.0,0,0.70738363
45,2,1,1,2,1,1,40,1.0,0,0.70737445
50,3,5,1,2,1,1,75,1.0,0,0.7074874
51,2,3,1,4,1,1,40,0.0,0,0.7072781
39,3,7,1,0,1,1,40,0.0,0,0.70746493
45,2,7,1,0,1,1,40,0.0,0,0.7074108
38,2,7,1,0,0,1,40,0.0,0,0.707412
35,1,6,1,1,1,0,35,0.0,0,0.70732135
53,2,7,1,0,1,1,40,1.0,0,0.7074049
27,2,0,1,4,1,0,38,0.0,0,0.7073281
46,0,5,1,4,1,1,40,1.0,0,0.70741683
75,1,6,1,1,1,1,25,0.0,0,0.70735997
39,2,7,2,2,1,0,40,0.0,0,0.7073934
46,2,7,0,4,1,0,30,0.0,0,0.70739496
45,0,3,1,0,1,0,40,1.0,0,0.7072395
31,2,0,1,0,1,1,55,0.0,0,0.7072214
31,2,3,1,0,1,1,45,0.0,0,0.70729226
47,2,1,1,3,0,1,40,1.0,0,0.70736927
47,0,4,0,2,1,0,45,0.0,0,0.70737046
64,3,6,1,4,1,1,25,0.0,0,0.70741975
42,2,1,0,3,1,1,45,0.0,0,0.7073909
40,3,4,1,5,1,0,30,1.0,0,0.7073172
45,2,6,0,3,1,0,40,0.0,0,0.707379
56,2,6,4,0,1,1,20,0.0,0,0.707379
21,0,6,3,4,0,1,20,0.0,0,0.70743006
40,2,3,3,5,1,0,45,0.0,0,0.70756954
44,2,1,1,5,1,1,45,0.0,0,0.70732147
37,2,0,1,2,1,0,30,0.0,0,0.70729446
55,3,3,1,5,1,1,45,1.0,0,0.7073585
64,2,5,1,5,1,1,60,0.0,0,0.7073005
56,2,3,1,0,1,1,45,0.0,0,0.7072844
56,2,7,1,3,1,1,50,1.0,0,0.7073798
60,2,6,1,3,1,1,40,0.0,0,0.70726305
40,3,3,1,0,1,1,84,0.0,0,0.70722544
41,0,0,2,0,1,1,50,0.0,0,0.7072735
34,3,3,1,2,1,1,51,0.0,0,0.70725054
40,0,3,1,5,1,1,40,1.0,0,0.7072816
21,2,3,3,4,1,0,30,0.0,0,0.7077505
29,2,6,1,5,1,0,40,0.0,0,0.7073462
51,2,4,1,5,1,1,50,1.0,0,0.7072888
44,2,1,1,5,1,1,40,1.0,0,0.7073093
53,3,3,1,0,0,1,72,0.0,0,0.7072095
30,2,3,3,0,1,1,35,0.0,0,0.7074322
25,2,6,3,0,1,1,43,0.0,0,0.70731413
39,2,1,3,5,1,0,40,0.0,0,0.7073835
33,2,3,1,0,1,1,40,1.0,0,0.7072967
43,2,3,2,0,1,0,44,0.0,0,0.7074859
47,3,1,1,3,1,1,60,1.0,0,0.7074716
26,2,3,1,3,1,1,55,0.0,0,0.7072471
31,3,1,0,5,1,1,60,1.0,0,0.70732987
47,2,1,1,4,1,1,48,0.0,0,0.70743936
36,0,7,0,5,1,0,39,0.0,0,0.70728827
25,0,1,3,4,0,0,40,0.0,0,0.7073659
17,1,6,3,1,1,1,40,0.0,0,0.70750433
49,2,1,1,5,1,1,50,1.0,0,0.70732164
19,2,6,1,0,1,1,99,0.0,0,0.70722485
33,2,3,1,0,1,1,40,1.0,0,0.7072967
29,2,6,3,4,0,0,40,0.0,0,0.70756197
55,1,1,1,1,1,1,40,0.0,0,0.70755315
32,2,7,1,3,1,1,50,0.0,0,0.70734966
37,2,3,1,5,1,0,40,1.0,0,0.70723784
28,2,4,1,2,1,1,38,1.0,0,0.7073239
35,3,1,2,2,1,0,50,0.0,0,0.7073512
72,2,7,1,2,1,1,20,0.0,0,0.70744115
26,2,7,1,5,1,1,60,0.0,0,0.7072843
50,2,0,1,5,0,0,40,1.0,0,0.7073536
52,2,1,1,0,1,1,50,1.0,0,0.70737547
73,2,3,4,3,1,0,15,0.0,0,0.70744056
58,0,1,1,2,1,0,20,1.0,0,0.7074436
36,2,1,1,0,1,1,48,1.0,0,0.7073659
38,2,6,0,0,1,0,60,0.0,0,0.7073655
22,2,3,3,4,1,0,24,0.0,0,0.70775187
34,1,6,2,1,0,0,53,0.0,0,0.70745295
59,3,1,1,2,1,1,43,1.0,0,0.707473
20,2,7,3,4,1,0,12,0.0,0,0.7073905
17,2,6,3,0,1,1,12,0.0,0,0.707574
27,2,6,1,0,1,1,45,0.0,0,0.70722586
25,2,3,3,5,1,0,40,0.0,0,0.70748293
23,2,6,1,0,1,1,40,0.0,0,0.7072596
41,0,4,0,2,1,0,55,0.0,0,0.7073892
57,1,1,1,1,1,1,80,1.0,0,0.70752436
20,2,7,3,0,1,1,40,0.0,0,0.707442
21,2,7,3,4,0,1,40,0.0,0,0.7073262
23,2,3,3,3,0,1,40,0.0,0,0.70765287
52,2,3,0,0,1,0,40,0.0,0,0.7072844
28,2,1,3,3,1,1,50,0.0,0,0.707474
17,2,6,3,5,1,0,20,0.0,0,0.70768785
44,1,7,0,1,1,0,10,0.0,0,0.7075291
29,2,7,1,0,1,1,40,1.0,0,0.70740455
42,0,1,1,2,1,1,40,1.0,0,0.70744747
32,2,7,3,5,1,0,60,0.0,0,0.707446
58,1,3,1,1,0,1,30,0.0,0,0.7074541
44,2,3,1,0,1,1,80,0.0,0,0.70724994
19,2,3,3,0,1,0,40,0.0,0,0.7074601
51,2,1,1,0,1,1,40,1.0,0,0.70734715
26,2,7,3,5,1,0,40,0.0,0,0.7073947
33,2,7,1,0,0,1,40,0.0,0,0.7074093
22,2,7,3,3,1,0,17,0.0,0,0.70739865
35,1,0,1,1,1,0,40,1.0,0,0.70753545
40,2,3,2,5,1,0,45,0.0,0,0.7076166
48,2,0,1,0,1,1,45,0.0,0,0.7072282
20,2,3,3,0,1,1,45,0.0,0,0.7075018
45,0,0,1,4,1,1,60,1.0,0,0.7075205
39,2,3,2,4,1,0,40,0.0,0,0.7073858
20,2,7,3,5,1,0,25,0.0,0,0.707398
19,2,7,3,5,1,0,30,0.0,0,0.7073843
24,2,1,3,5,1,0,40,0.0,0,0.7074268
45,2,7,0,4,0,0,40,0.0,0,0.70740765
32,1,7,0,1,1,1,40,0.0,0,0.7075283
42,2,1,1,2,1,1,90,0.0,0,0.7073809
46,2,1,1,5,1,1,50,1.0,0,0.70732373
20,2,7,3,2,1,0,48,0.0,0,0.7074696
43,3,7,1,3,1,1,50,1.0,0,0.70747167
29,2,6,3,0,1,1,48,0.0,0,0.70736974
37,2,4,3,5,0,0,40,1.0,0,0.7073814
23,2,3,3,5,0,0,40,0.0,0,0.707462
77,1,6,1,1,1,1,20,0.0,0,0.70735323
43,2,6,1,0,0,0,72,0.0,0,0.7071734
27,0,3,0,4,1,1,40,0.0,0,0.7074766
26,2,6,3,0,1,1,48,0.0,0,0.7073262
28,2,0,1,3,1,1,40,0.0,0,0.707361
37,3,3,1,0,1,1,47,0.0,0,0.70722955
25,2,1,3,5,1,1,40,0.0,0,0.70741606
61,0,7,1,2,1,1,40,0.0,0,0.70751476
20,2,3,3,4,1,0,20,0.0,0,0.7077435
54,1,3,0,1,1,0,30,0.0,0,0.70713526
59,0,3,3,5,1,1,40,0.0,0,0.70753515
18,2,3,3,0,1,1,25,0.0,0,0.7074585
49,3,2,1,2,1,1,60,0.0,0,0.70743984
33,2,3,2,3,1,0,35,0.0,0,0.70746446
33,0,3,0,5,1,1,40,0.0,0,0.70728797
38,2,3,1,3,1,1,50,0.0,0,0.70727086
18,2,7,3,4,1,0,20,0.0,0,0.7075997
37,2,3,3,0,1,1,40,0.0,0,0.7074008
56,0,7,1,5,1,1,40,1.0,0,0.70737976
20,2,3,3,4,1,1,40,0.0,0,0.70773417
34,2,7,1,4,1,1,40,1.0,0,0.7073239
36,2,3,1,4,1,1,45,1.0,0,0.7072314
47,2,0,1,2,0,0,40,1.0,0,0.707268
35,2,1,3,3,1,1,50,0.0,0,0.70740026
35,2,1,1,3,1,1,45,0.0,0,0.70736164
23,2,1,3,5,1,0,45,0.0,0,0.7074743
30,2,0,1,2,1,0,36,1.0,0,0.7073176
24,2,7,3,5,1,0,40,0.0,0,0.7073919
20,2,7,3,2,1,1,20,0.0,0,0.70742893
53,2,3,1,0,1,1,40,0.0,0,0.70729256
33,2,3,3,0,1,1,40,0.0,0,0.70738655
39,2,7,0,4,1,0,40,0.0,0,0.7074233
49,2,7,1,5,1,1,40,1.0,0,0.7072602
55,2,6,1,5,1,1,75,0.0,0,0.7073424
43,2,3,1,0,1,1,40,1.0,0,0.7072982
55,2,3,1,5,1,1,40,1.0,0,0.7072633
17,0,6,3,5,0,0,40,0.0,0,0.70773375
35,2,7,0,0,0,1,40,0.0,0,0.70727843
25,2,7,1,4,1,0,60,0.0,0,0.7074194
61,1,1,0,1,1,0,40,0.0,0,0.7074414
31,2,3,1,0,1,1,40,0.0,0,0.7072987
74,0,6,4,0,1,0,20,0.0,0,0.7073722
44,2,7,1,3,1,1,45,1.0,0,0.7073733
32,3,1,1,2,1,0,8,1.0,0,0.70745564
25,2,1,3,5,1,0,40,0.0,0,0.70741606
51,2,2,1,2,0,1,99,0.0,0,0.70721
19,2,7,3,3,1,0,30,0.0,0,0.7073462
51,0,3,1,4,1,1,40,1.0,0,0.70726115
55,2,0,1,0,1,1,40,1.0,0,0.70727175
45,2,3,1,0,1,1,48,1.0,0,0.707287
36,2,0,0,5,0,0,40,0.0,0,0.7073858
25,2,3,3,3,0,1,40,0.0,0,0.70760435
61,2,3,0,5,1,0,40,0.0,0,0.7073729
24,0,7,3,4,1,0,40,0.0,0,0.7073723
29,3,1,1,5,1,1,70,0.0,0,0.7074176
49,0,3,4,5,1,0,20,0.0,0,0.707466
22,1,7,2,1,1,1,25,0.0,0,0.70750964
23,2,7,3,4,1,0,37,0.0,0,0.7073059
44,3,3,1,3,1,0,40,1.0,0,0.707292
26,2,3,3,4,1,0,35,0.0,0,0.7077232
39,2,7,1,5,1,1,40,1.0,0,0.70726097
29,0,4,1,2,1,0,45,1.0,0,0.70741934
24,2,1,3,5,1,1,40,0.0,0,0.7074268
38,2,3,2,3,1,0,10,0.0,0,0.7074576
37,2,3,0,0,1,1,40,0.0,0,0.70725876
58,2,6,0,0,0,1,50,0.0,0,0.7073487
58,2,6,1,3,1,1,40,0.0,0,0.70726234
34,1,7,1,1,1,0,20,1.0,0,0.7075807
36,1,3,1,1,0,1,40,0.0,0,0.7074278
36,2,7,3,4,1,1,40,0.0,0,0.70740455
66,1,7,0,1,1,0,35,0.0,0,0.707532
29,0,3,2,4,1,0,40,0.0,0,0.70761293
61,2,5,1,2,1,1,20,1.0,0,0.7073733
21,2,7,3,5,1,0,40,0.0,0,0.70740324
34,2,1,1,2,1,1,50,1.0,0,0.7073797
34,2,0,0,0,1,1,40,0.0,0,0.707273
48,2,0,0,4,1,0,40,0.0,0,0.7074277
44,2,1,3,4,1,1,40,1.0,0,0.7074254
52,0,7,1,5,1,1,40,0.0,0,0.70737904
19,2,6,3,0,1,1,36,0.0,0,0.7072788
53,2,2,0,5,1,0,55,1.0,0,0.707399
55,0,7,1,5,0,0,35,0.0,0,0.70736945
19,2,7,3,0,1,1,25,0.0,0,0.70740575
61,2,7,1,2,1,1,42,0.0,0,0.7074098
54,2,7,0,5,1,0,40,0.0,0,0.7073081
27,0,1,3,2,1,0,40,0.0,0,0.7074527
31,3,7,3,5,1,1,65,1.0,0,0.707495
20,2,7,3,4,1,1,15,0.0,0,0.7073922
37,2,3,3,0,0,1,50,0.0,0,0.707476
40,0,1,1,2,1,1,40,1.0,0,0.70744497
43,2,7,0,0,1,1,35,0.0,0,0.70729285
61,0,7,1,5,1,1,40,1.0,0,0.70738107
44,0,1,1,4,0,0,40,1.0,0,0.70744103
31,2,6,3,0,1,1,45,0.0,0,0.7073934
42,2,3,0,4,0,1,35,0.0,0,0.7073767
30,2,3,1,0,1,1,35,0.0,0,0.7073027
23,2,1,3,3,1,0,40,0.0,0,0.70744735
76,1,7,4,1,1,0,40,0.0,0,0.70740765
31,2,3,3,2,1,1,40,0.0,0,0.7074346
55,2,7,1,0,0,1,40,1.0,0,0.70740324
24,2,7,1,0,1,1,40,0.0,0,0.70739424
25,0,3,3,2,1,1,40,0.0,0,0.7077698
19,2,3,3,3,1,1,50,0.0,0,0.7077617
33,0,7,1,4,1,1,40,1.0,0,0.70739675
43,3,3,0,0,1,1,50,0.0,0,0.70732677
42,2,6,1,0,1,1,40,0.0,0,0.7072109
20,2,7,3,3,0,1,44,0.0,0,0.70740044
17,2,6,3,0,1,1,16,0.0,0,0.7075807
21,2,3,3,5,1,1,40,0.0,0,0.70745957
45,2,6,1,0,1,1,40,0.0,0,0.70720774
24,2,6,3,0,1,0,40,0.0,0,0.7073246
21,0,0,3,4,1,1,10,0.0,0,0.70771545
60,2,0,1,5,1,1,40,1.0,0,0.7073523
33,2,1,1,3,1,1,55,1.0,0,0.7073613
39,2,1,1,2,1,1,50,1.0,0,0.70738596
28,2,1,3,2,1,0,15,0.0,0,0.70738447
31,2,3,1,5,1,0,27,0.0,0,0.70722127
25,0,1,3,4,0,1,40,0.0,0,0.7073659
42,3,2,1,2,1,1,60,1.0,0,0.70743597
34,2,3,2,5,1,0,40,0.0,0,0.7076716
44,2,1,1,5,1,1,40,1.0,0,0.7073093
39,2,1,1,2,1,1,40,1.0,0,0.70737195
24,2,7,3,5,1,0,40,0.0,0,0.7073919
27,0,3,3,0,0,1,40,0.0,0,0.7074986
78,1,3,4,1,1,0,1,0.0,0,0.7073365
32,2,3,0,5,1,1,40,0.0,0,0.70723385
37,2,6,0,5,1,1,50,0.0,0,0.7073894
36,2,7,0,2,1,1,40,0.0,0,0.70733416
