age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,GD,GD_proba
50,3,3,1,0,1,1,30,0.0,0,0.5841113
31,0,4,3,5,1,1,45,0.0,0,0.5838744
45,2,3,0,0,1,0,40,0.0,0,0.5838426
33,0,3,1,0,1,1,40,0.0,0,0.5841298
26,2,3,3,5,1,0,50,0.0,0,0.5845532
67,2,6,1,0,1,1,16,0.0,0,0.5829455
37,2,7,0,0,1,1,52,0.0,0,0.5839806
23,2,1,3,4,1,1,35,0.0,0,0.5848256
53,2,1,1,0,1,1,40,1.0,0,0.58425456
29,2,3,1,4,0,1,25,0.0,0,0.58375674
42,2,1,1,0,1,1,40,0.0,0,0.58431315
40,2,7,1,3,1,1,60,1.0,0,0.5831297
39,2,3,3,4,1,0,38,0.0,0,0.58439124
25,3,7,3,4,1,0,22,0.0,0,0.58341384
51,2,6,0,0,1,1,40,0.0,0,0.5834042
23,2,7,3,5,0,0,40,0.0,0,0.5845917
51,2,6,1,0,1,1,40,0.0,0,0.58283126
23,2,3,3,0,0,0,40,0.0,0,0.5849434
40,2,3,1,0,1,1,30,0.0,0,0.58389866
28,2,1,3,5,1,1,60,1.0,0,0.58419067
45,2,7,1,0,1,1,48,0.0,0,0.58429027
46,0,1,1,4,1,1,40,1.0,0,0.58416736
39,2,5,1,2,1,1,55,1.0,0,0.587942
45,0,1,3,4,0,0,40,0.0,0,0.58429176
51,2,0,4,2,0,0,40,0.0,0,0.5841237
37,2,3,1,5,1,1,40,1.0,0,0.5848389
54,0,3,1,2,1,1,40,1.0,0,0.5832348
47,3,1,1,5,1,1,30,0.0,0,0.58338106
34,3,5,2,2,1,1,48,1.0,0,0.5885424
55,0,4,1,5,1,1,55,1.0,0,0.5840021
29,2,3,3,4,1,0,40,0.0,0,0.58465797
40,2,0,0,2,1,0,40,1.0,0,0.5842115
21,1,7,3,1,1,0,35,0.0,0,0.58718574
37,2,1,3,2,1,0,45,0.0,0,0.5844973
49,0,7,1,0,1,1,40,1.0,0,0.58352953
25,2,3,0,0,1,1,50,0.0,0,0.58392155
35,2,3,1,5,1,0,42,1.0,0,0.5846921
37,2,7,1,0,1,1,50,1.0,0,0.5841492
17,0,6,3,2,1,0,20,0.0,0,0.59025764
43,2,3,1,3,1,1,40,0.0,0,0.5839058
41,2,7,1,0,0,1,40,0.0,0,0.5843363
61,2,7,0,4,0,1,40,0.0,0,0.5832513
19,1,6,3,1,1,0,35,0.0,0,0.58620703
40,2,3,0,4,1,0,35,0.0,0,0.5840273
18,1,6,3,1,0,1,30,0.0,0,0.58578795
28,2,1,1,5,1,0,50,1.0,0,0.5836663
59,3,1,1,3,1,1,55,1.0,0,0.58335096
37,3,1,0,3,1,0,60,0.0,0,0.5836809
34,2,6,1,0,1,1,40,0.0,0,0.5834668
47,0,0,1,5,1,0,35,0.0,0,0.58381814
57,0,3,0,4,1,0,40,0.0,0,0.5836245
23,3,6,3,0,1,1,50,0.0,0,0.58350194
19,1,7,3,1,1,1,15,0.0,0,0.5863391
30,0,7,3,0,0,0,40,0.0,0,0.583901
62,2,2,0,2,1,1,50,1.0,0,0.58560663
42,0,7,1,0,0,1,40,0.0,0,0.58361083
55,3,3,2,0,1,0,55,0.0,0,0.5838236
21,2,3,0,3,1,0,40,0.0,0,0.5844484
45,2,1,1,2,1,1,40,1.0,0,0.58391076
50,3,5,1,2,1,1,75,1.0,0,0.58613116
51,2,3,1,4,1,1,40,0.0,0,0.5837464
39,3,7,1,0,1,1,40,0.0,0,0.58301026
45,2,7,1,0,1,1,40,0.0,0,0.5843285
38,2,7,1,0,0,1,40,0.0,0,0.5843462
35,1,6,1,1,1,0,35,0.0,0,0.5848772
53,2,7,1,0,1,1,40,1.0,0,0.58429533
27,2,0,1,4,1,0,38,0.0,0,0.58416265
46,0,5,1,4,1,1,40,1.0,0,0.5859847
75,1,6,1,1,1,1,25,0.0,0,0.5844797
39,2,7,2,2,1,0,40,0.0,0,0.58626926
46,2,7,0,4,1,0,30,0.0,0,0.5838552
45,0,3,1,0,1,0,40,1.0,0,0.5839767
31,2,0,1,0,1,1,55,0.0,0,0.58304435
31,2,3,1,0,1,1,45,0.0,0,0.5841923
47,2,1,1,3,0,1,40,1.0,0,0.58426744
47,0,4,0,2,1,0,45,0.0,0,0.58477646
64,3,6,1,4,1,1,25,0.0,0,0.5841899
42,2,1,0,3,1,1,45,0.0,0,0.58400327
40,3,4,1,5,1,0,30,1.0,0,0.58417565
45,2,6,0,3,1,0,40,0.0,0,0.58421683
56,2,6,4,0,1,1,20,0.0,0,0.5842799
21,0,6,3,4,0,1,20,0.0,0,0.58431756
40,2,3,3,5,1,0,45,0.0,0,0.5847879
44,2,1,1,5,1,1,45,0.0,0,0.58371323
37,2,0,1,2,1,0,30,0.0,0,0.58385044
55,3,3,1,5,1,1,45,1.0,0,0.58382803
64,2,5,1,5,1,1,60,0.0,0,0.58401996
56,2,3,1,0,1,1,45,0.0,0,0.5840635
56,2,7,1,3,1,1,50,1.0,0,0.58272415
60,2,6,1,3,1,1,40,0.0,0,0.5837959
40,3,3,1,0,1,1,84,0.0,0,0.5833962
41,0,0,2,0,1,1,50,0.0,0,0.5833248
34,3,3,1,2,1,1,51,0.0,0,0.58316135
40,0,3,1,5,1,1,40,1.0,0,0.58341736
21,2,3,3,4,1,0,30,0.0,0,0.5842163
29,2,6,1,5,1,0,40,0.0,0,0.5846147
51,2,4,1,5,1,1,50,1.0,0,0.58443904
44,2,1,1,5,1,1,40,1.0,0,0.5832603
53,3,3,1,0,0,1,72,0.0,0,0.5832306
30,2,3,3,0,1,1,35,0.0,0,0.5847017
25,2,6,3,0,1,1,43,0.0,0,0.5850208
39,2,1,3,5,1,0,40,0.0,0,0.58374304
33,2,3,1,0,1,1,40,1.0,0,0.5840381
43,2,3,2,0,1,0,44,0.0,0,0.5844833
47,3,1,1,3,1,1,60,1.0,0,0.5833779
26,2,3,1,3,1,1,55,0.0,0,0.5835228
31,3,1,0,5,1,1,60,1.0,0,0.58376783
47,2,1,1,4,1,1,48,0.0,0,0.5839893
36,0,7,0,5,1,0,39,0.0,0,0.5839053
25,0,1,3,4,0,0,40,0.0,0,0.58447534
17,1,6,3,1,1,1,40,0.0,0,0.5863879
49,2,1,1,5,1,1,50,1.0,0,0.5838359
19,2,6,1,0,1,1,99,0.0,0,0.58673286
33,2,3,1,0,1,1,40,1.0,0,0.5840381
29,2,6,3,4,0,0,40,0.0,0,0.5842111
55,1,1,1,1,1,1,40,0.0,0,0.58383113
32,2,7,1,3,1,1,50,0.0,0,0.58322924
37,2,3,1,5,1,0,40,1.0,0,0.5848389
28,2,4,1,2,1,1,38,1.0,0,0.58455884
35,3,1,2,2,1,0,50,0.0,0,0.5841579
72,2,7,1,2,1,1,20,0.0,0,0.5834667
26,2,7,1,5,1,1,60,0.0,0,0.58341
50,2,0,1,5,0,0,40,1.0,0,0.58422285
52,2,1,1,0,1,1,50,1.0,0,0.5840813
73,2,3,4,3,1,0,15,0.0,0,0.5848247
58,0,1,1,2,1,0,20,1.0,0,0.583984
36,2,1,1,0,1,1,48,1.0,0,0.58383685
38,2,6,0,0,1,0,60,0.0,0,0.5839136
22,2,3,3,4,1,0,24,0.0,0,0.58411145
34,1,6,2,1,0,0,53,0.0,0,0.5876107
59,3,1,1,2,1,1,43,1.0,0,0.5839512
20,2,7,3,4,1,0,12,0.0,0,0.5832332
17,2,6,3,0,1,1,12,0.0,0,0.58367544
27,2,6,1,0,1,1,45,0.0,0,0.5838952
25,2,3,3,5,1,0,40,0.0,0,0.58456796
23,2,6,1,0,1,1,40,0.0,0,0.58406085
41,0,4,0,2,1,0,55,0.0,0,0.5845276
57,1,1,1,1,1,1,80,1.0,0,0.5833625
20,2,7,3,0,1,1,40,0.0,0,0.58676505
21,2,7,3,4,0,1,40,0.0,0,0.58293617
23,2,3,3,3,0,1,40,0.0,0,0.58505195
52,2,3,0,0,1,0,40,0.0,0,0.5839115
28,2,1,3,3,1,1,50,0.0,0,0.58459014
17,2,6,3,5,1,0,20,0.0,0,0.58643186
44,1,7,0,1,1,0,10,0.0,0,0.5838794
29,2,7,1,0,1,1,40,1.0,0,0.5842683
42,0,1,1,2,1,1,40,1.0,0,0.58415145
32,2,7,3,5,1,0,60,0.0,0,0.5830527
58,1,3,1,1,0,1,30,0.0,0,0.5844383
44,2,3,1,0,1,1,80,0.0,0,0.58435494
19,2,3,3,0,1,0,40,0.0,0,0.5852975
51,2,1,1,0,1,1,40,1.0,0,0.5842588
26,2,7,3,5,1,0,40,0.0,0,0.5845365
33,2,7,1,0,0,1,40,0.0,0,0.5843199
22,2,7,3,3,1,0,17,0.0,0,0.5841174
35,1,0,1,1,1,0,40,1.0,0,0.5835816
40,2,3,2,5,1,0,45,0.0,0,0.58442456
48,2,0,1,0,1,1,45,0.0,0,0.58312124
20,2,3,3,0,1,1,45,0.0,0,0.5850529
45,0,0,1,4,1,1,60,1.0,0,0.5838361
39,2,3,2,4,1,0,40,0.0,0,0.58397037
20,2,7,3,5,1,0,25,0.0,0,0.58464473
19,2,7,3,5,1,0,30,0.0,0,0.58452
24,2,1,3,5,1,0,40,0.0,0,0.58396006
45,2,7,0,4,0,0,40,0.0,0,0.5834486
32,1,7,0,1,1,1,40,0.0,0,0.58494216
42,2,1,1,2,1,1,90,0.0,0,0.58310604
46,2,1,1,5,1,1,50,1.0,0,0.5838499
20,2,7,3,2,1,0,48,0.0,0,0.58448017
43,3,7,1,3,1,1,50,1.0,0,0.584855
29,2,6,3,0,1,1,48,0.0,0,0.5852133
37,2,4,3,5,0,0,40,1.0,0,0.58439237
23,2,3,3,5,0,0,40,0.0,0,0.5845914
77,1,6,1,1,1,1,20,0.0,0,0.58452225
43,2,6,1,0,0,0,72,0.0,0,0.5835516
27,0,3,0,4,1,1,40,0.0,0,0.5839377
26,2,6,3,0,1,1,48,0.0,0,0.585077
28,2,0,1,3,1,1,40,0.0,0,0.5846987
37,3,3,1,0,1,1,47,0.0,0,0.58344924
25,2,1,3,5,1,1,40,0.0,0,0.5838844
61,0,7,1,2,1,1,40,0.0,0,0.58409446
20,2,3,3,4,1,0,20,0.0,0,0.5842456
54,1,3,0,1,1,0,30,0.0,0,0.5848537
59,0,3,3,5,1,1,40,0.0,0,0.5837366
18,2,3,3,0,1,1,25,0.0,0,0.58556396
49,3,2,1,2,1,1,60,0.0,0,0.58514786
33,2,3,2,3,1,0,35,0.0,0,0.58492917
33,0,3,0,5,1,1,40,0.0,0,0.58344406
38,2,3,1,3,1,1,50,0.0,0,0.58363247
18,2,7,3,4,1,0,20,0.0,0,0.5832083
37,2,3,3,0,1,1,40,0.0,0,0.5844299
56,0,7,1,5,1,1,40,1.0,0,0.5844165
20,2,3,3,4,1,1,40,0.0,0,0.5846625
34,2,7,1,4,1,1,40,1.0,0,0.58271873
36,2,3,1,4,1,1,45,1.0,0,0.5837772
47,2,0,1,2,0,0,40,1.0,0,0.58318067
35,2,1,3,3,1,1,50,0.0,0,0.58461803
35,2,1,1,3,1,1,45,0.0,0,0.5843079
23,2,1,3,5,1,0,45,0.0,0,0.5840849
30,2,0,1,2,1,0,36,1.0,0,0.5839755
24,2,7,3,5,1,0,40,0.0,0,0.5845757
20,2,7,3,2,1,1,20,0.0,0,0.58335173
53,2,3,1,0,1,1,40,0.0,0,0.58399165
33,2,3,3,0,1,1,40,0.0,0,0.58449286
39,2,7,0,4,1,0,40,0.0,0,0.5834869
49,2,7,1,5,1,1,40,1.0,0,0.58354235
55,2,6,1,5,1,1,75,0.0,0,0.583547
43,2,3,1,0,1,1,40,1.0,0,0.5840625
55,2,3,1,5,1,1,40,1.0,0,0.58453393
17,0,6,3,5,0,0,40,0.0,0,0.5896277
35,2,7,0,0,0,1,40,0.0,0,0.5842687
25,2,7,1,4,1,0,60,0.0,0,0.5833949
61,1,1,0,1,1,0,40,0.0,0,0.5840439
31,2,3,1,0,1,1,40,0.0,0,0.5840226
74,0,6,4,0,1,0,20,0.0,0,0.5841055
44,2,7,1,3,1,1,45,1.0,0,0.5829253
32,3,1,1,2,1,0,8,1.0,0,0.58419025
25,2,1,3,5,1,0,40,0.0,0,0.5838844
51,2,2,1,2,0,1,99,0.0,0,0.5870725
19,2,7,3,3,1,0,30,0.0,0,0.58293885
51,0,3,1,4,1,1,40,1.0,0,0.5834372
55,2,0,1,0,1,1,40,1.0,0,0.5834485
45,2,3,1,0,1,1,48,1.0,0,0.5841801
36,2,0,0,5,0,0,40,0.0,0,0.5841525
25,2,3,3,3,0,1,40,0.0,0,0.5850204
61,2,3,0,5,1,0,40,0.0,0,0.58467716
24,0,7,3,4,1,0,40,0.0,0,0.5834302
29,3,1,1,5,1,1,70,0.0,0,0.5833538
49,0,3,4,5,1,0,20,0.0,0,0.58473456
22,1,7,2,1,1,1,25,0.0,0,0.58705693
23,2,7,3,4,1,0,37,0.0,0,0.5832131
44,3,3,1,3,1,0,40,1.0,0,0.58424956
26,2,3,3,4,1,0,35,0.0,0,0.58431447
39,2,7,1,5,1,1,40,1.0,0,0.5837329
29,0,4,1,2,1,0,45,1.0,0,0.5844763
24,2,1,3,5,1,1,40,0.0,0,0.58396006
38,2,3,2,3,1,0,10,0.0,0,0.58530986
37,2,3,0,0,1,1,40,0.0,0,0.5837616
58,2,6,0,0,0,1,50,0.0,0,0.58313906
58,2,6,1,3,1,1,40,0.0,0,0.58380365
34,1,7,1,1,1,0,20,1.0,0,0.58483976
36,1,3,1,1,0,1,40,0.0,0,0.584047
36,2,7,3,4,1,1,40,0.0,0,0.5832566
66,1,7,0,1,1,0,35,0.0,0,0.58464783
29,0,3,2,4,1,0,40,0.0,0,0.58400005
61,2,5,1,2,1,1,20,1.0,0,0.58655584
21,2,7,3,5,1,0,40,0.0,0,0.58462477
34,2,1,1,2,1,1,50,1.0,0,0.583801
34,2,0,0,0,1,1,40,0.0,0,0.58380103
48,2,0,0,4,1,0,40,0.0,0,0.58406746
44,2,1,3,4,1,1,40,1.0,0,0.58473516
52,0,7,1,5,1,1,40,0.0,0,0.5844124
19,2,6,3,0,1,1,36,0.0,0,0.58480954
53,2,2,0,5,1,0,55,1.0,0,0.58470106
55,0,7,1,5,0,0,35,0.0,0,0.58408475
19,2,7,3,0,1,1,25,0.0,0,0.58683985
61,2,7,1,2,1,1,42,0.0,0,0.58396107
54,2,7,0,5,1,0,40,0.0,0,0.5838869
27,0,1,3,2,1,0,40,0.0,0,0.5845308
31,3,7,3,5,1,1,65,1.0,0,0.58476406
20,2,7,3,4,1,1,15,0.0,0,0.5832276
37,2,3,3,0,0,1,50,0.0,0,0.5844091
40,0,1,1,2,1,1,40,1.0,0,0.5841514
43,2,7,0,0,1,1,35,0.0,0,0.58398443
61,0,7,1,5,1,1,40,1.0,0,0.58442295
44,0,1,1,4,0,0,40,1.0,0,0.58417016
31,2,6,3,0,1,1,45,0.0,0,0.584895
42,2,3,0,4,0,1,35,0.0,0,0.5839974
30,2,3,1,0,1,1,35,0.0,0,0.58381134
23,2,1,3,3,1,0,40,0.0,0,0.5839491
76,1,7,4,1,1,0,40,0.0,0,0.5844805
31,2,3,3,2,1,1,40,0.0,0,0.5845177
55,2,7,1,0,0,1,40,1.0,0,0.58428144
24,2,7,1,0,1,1,40,0.0,0,0.5841941
25,0,3,3,2,1,1,40,0.0,0,0.5835953
19,2,3,3,3,1,1,50,0.0,0,0.5845424
33,0,7,1,4,1,1,40,1.0,0,0.58418965
43,3,3,0,0,1,1,50,0.0,0,0.58350897
42,2,6,1,0,1,1,40,0.0,0,0.5831046
20,2,7,3,3,0,1,44,0.0,0,0.5837518
17,2,6,3,0,1,1,16,0.0,0,0.5836895
21,2,3,3,5,1,1,40,0.0,0,0.5847223
45,2,6,1,0,1,1,40,0.0,0,0.5829763
24,2,6,3,0,1,0,40,0.0,0,0.5849356
21,0,0,3,4,1,1,10,0.0,0,0.5842819
60,2,0,1,5,1,1,40,1.0,0,0.5844416
33,2,1,1,3,1,1,55,1.0,0,0.5844965
39,2,1,1,2,1,1,50,1.0,0,0.58370346
28,2,1,3,2,1,0,15,0.0,0,0.5851353
31,2,3,1,5,1,0,27,0.0,0,0.58497524
25,0,1,3,4,0,1,40,0.0,0,0.58447534
42,3,2,1,2,1,1,60,1.0,0,0.58504426
34,2,3,2,5,1,0,40,0.0,0,0.5846802
44,2,1,1,5,1,1,40,1.0,0,0.5832603
39,2,1,1,2,1,1,40,1.0,0,0.5839753
24,2,7,3,5,1,0,40,0.0,0,0.5845757
27,0,3,3,0,0,1,40,0.0,0,0.5851041
78,1,3,4,1,1,0,1,0.0,0,0.5854064
32,2,3,0,5,1,1,40,0.0,0,0.58513427
37,2,6,0,5,1,1,50,0.0,0,0.584498
36,2,7,0,2,1,1,40,0.0,0,0.5832939
43,2,0,1,3,0,1,60,0.0,0,0.58415675
54,0,7,1,0,0,1,30,0.0,0,0.5843801
56,2,6,1,0,0,1,40,0.0,0,0.5827645
36,2,6,1,0,1,1,35,0.0,0,0.58326083
55,3,3,4,3,1,1,40,0.0,0,0.5838531
20,0,7,3,5,1,0,10,0.0,0,0.5830869
44,0,6,2,4,0,1,40,0.0,0,0.5845896
43,2,3,1,0,1,1,40,0.0,0,0.5840625
24,1,6,3,1,1,0,20,0.0,0,0.5854106
20,2,7,3,5,1,0,28,0.0,0,0.584646
53,3,6,1,0,1,1,70,0.0,0,0.5832048
59,2,7,0,2,1,1,40,0.0,0,0.5836011
26,2,6,3,0,1,1,50,0.0,0,0.58507025
30,2,3,2,5,1,0,40,0.0,0,0.58493257
31,2,4,3,5,1,1,40,1.0,0,0.58424145
24,2,1,3,3,1,0,40,0.0,0,0.583957
36,2,1,1,5,1,1,50,1.0,0,0.58380264
74,1,6,1,1,1,1,2,0.0,0,0.5838026
40,2,1,1,5,1,1,40,0.0,0,0.58324575
49,2,1,3,5,1,1,40,1.0,0,0.5837865
32,0,3,1,4,1,1,45,0.0,0,0.58332276
39,2,1,1,3,1,1,50,1.0,0,0.58437383
28,0,1,3,2,1,0,50,0.0,0,0.58447
35,2,0,1,4,1,0,35,1.0,0,0.58407414
37,0,0,2,5,0,1,40,0.0,0,0.5849515
23,2,3,0,4,1,0,10,0.0,0,0.58425456
28,2,3,1,3,1,1,40,0.0,0,0.58380705
41,2,1,1,5,1,1,40,0.0,0,0.58325195
60,2,3,1,0,1,1,60,1.0,0,0.5841719
37,2,3,1,0,1,1,45,0.0,0,0.5841793
24,2,3,3,0,0,1,40,0.0,0,0.5847174
46,3,3,1,3,1,1,50,0.0,0,0.5841641
36,2,0,0,4,1,0,60,0.0,0,0.58397436
32,2,1,3,2,1,0,50,0.0,0,0.5844466
19,2,3,3,3,0,0,20,0.0,0,0.5858122
18,2,6,3,4,1,0,28,0.0,0,0.58472025
47,2,0,0,2,1,0,40,0.0,0,0.5840934
51,2,1,1,0,1,1,40,0.0,0,0.5842588
60,1,3,0,1,1,0,40,0.0,0,0.5843596
48,3,4,1,3,0,1,50,0.0,0,0.58390254
49,2,6,3,0,1,1,45,0.0,0,0.5845003
30,2,0,1,2,1,1,40,0.0,0,0.58350414
32,2,0,1,5,1,0,40,1.0,0,0.5840973
26,2,3,0,0,1,1,40,0.0,0,0.5838117
26,2,7,3,0,1,1,50,0.0,0,0.5871127
45,2,1,0,3,1,1,60,1.0,0,0.58437806
38,3,1,1,4,1,1,10,0.0,0,0.58410704
19,2,6,3,0,1,1,25,0.0,0,0.584906
38,2,0,1,4,1,1,40,1.0,0,0.5839855
26,0,5,3,2,0,1,50,0.0,0,0.58838415
35,2,7,3,0,0,0,30,0.0,0,0.58424646
44,2,7,1,0,1,1,55,0.0,0,0.58419436
30,2,0,3,2,1,1,40,0.0,0,0.58396816
22,2,7,3,3,1,1,20,0.0,0,0.5835144
58,0,1,2,2,1,1,40,1.0,0,0.58413965
38,0,7,0,5,1,0,38,0.0,0,0.5839359
53,3,3,1,0,1,1,45,1.0,0,0.58349866
53,0,3,1,5,1,1,60,0.0,0,0.5837073
19,2,6,3,0,1,1,45,0.0,0,0.5839972
27,2,7,1,3,1,0,25,0.0,0,0.583187
60,0,3,3,5,0,0,40,0.0,0,0.5837289
33,3,7,1,0,1,1,50,1.0,0,0.5829564
23,2,3,3,0,1,1,40,0.0,0,0.5849434
38,2,7,1,0,1,1,40,1.0,0,0.5843462
46,2,6,1,0,1,0,40,0.0,0,0.5829343
43,2,3,0,0,0,1,40,0.0,0,0.5838171
19,2,0,3,2,1,0,40,0.0,0,0.5873266
28,2,7,3,4,1,0,40,0.0,0,0.58313304
27,3,3,0,0,1,1,70,0.0,0,0.58375216
17,2,6,3,0,1,1,12,0.0,0,0.58367544
65,2,3,0,4,1,1,25,0.0,0,0.5838602
35,2,7,1,0,0,1,50,1.0,0,0.58410394
50,2,4,1,2,1,1,60,0.0,0,0.58496195
33,2,3,0,4,1,0,32,0.0,0,0.58410615
41,2,3,1,0,1,1,40,1.0,0,0.5840611
25,2,3,3,0,1,1,40,0.0,0,0.5846026
63,2,6,1,3,1,1,22,0.0,0,0.5840936
31,0,7,3,4,1,1,13,0.0,0,0.5835303
34,2,7,1,0,0,1,40,0.0,0,0.58432823
35,0,3,1,4,0,1,40,0.0,0,0.5835304
48,2,6,1,0,1,1,40,0.0,0,0.58289295
38,2,7,0,5,1,1,50,0.0,0,0.5835323
28,2,7,3,4,1,0,30,0.0,0,0.58343285
51,3,0,0,5,1,0,99,0.0,0,0.583984
22,2,7,3,0,1,1,25,0.0,0,0.587013
38,1,6,3,1,1,0,32,0.0,0,0.58380425
28,2,3,1,0,1,1,40,0.0,0,0.5839909
43,2,6,1,0,1,1,40,0.0,0,0.58306676
33,3,6,1,0,1,1,50,0.0,0,0.58333385
37,2,1,3,2,1,1,40,1.0,0,0.58469963
44,3,7,1,4,1,1,40,1.0,0,0.5841438
53,2,6,4,3,0,0,25,0.0,0,0.5852905
53,0,3,1,0,0,1,40,1.0,0,0.58395845
27,2,6,3,3,0,0,20,0.0,0,0.58447456
62,2,7,0,5,1,0,40,0.0,0,0.5837696
34,2,3,1,2,1,1,60,1.0,0,0.5847487
29,2,3,1,0,0,0,40,0.0,0,0.5840034
51,3,1,1,5,1,0,40,1.0,0,0.58352137
19,2,7,3,2,1,1,10,0.0,0,0.5832597
38,0,2,1,2,1,1,40,1.0,0,0.5858478
27,2,7,3,5,1,0,40,0.0,0,0.58448476
35,2,7,1,0,1,1,40,0.0,0,0.5843358
40,1,6,0,1,1,0,5,0.0,0,0.58428407
37,2,1,3,0,1,1,90,1.0,0,0.58432543
36,2,7,1,3,1,1,50,1.0,0,0.583145
63,3,6,1,0,1,1,40,0.0,0,0.58361894
51,3,3,0,3,1,1,40,0.0,0,0.58371884
40,2,7,1,4,1,1,40,0.0,0,0.5828996
43,2,3,0,3,1,1,20,0.0,0,0.58540624
28,2,3,1,0,1,1,40,0.0,0,0.5839909
23,2,7,3,3,1,1,30,0.0,0,0.58298373
37,2,1,1,0,1,1,40,1.0,0,0.58437365
18,2,3,3,4,1,1,20,0.0,0,0.584962
35,2,3,0,5,1,0,40,0.0,0,0.5851506
51,0,1,1,2,1,1,26,0.0,0,0.58402663
40,2,1,1,3,1,1,50,1.0,0,0.5843814
37,2,3,3,0,0,1,40,0.0,0,0.5844299
44,2,3,1,5,1,1,60,1.0,0,0.5843455
25,0,7,3,5,0,0,35,0.0,0,0.58321744
19,2,6,3,4,1,1,30,0.0,0,0.58500403
70,1,3,1,1,1,1,14,0.0,0,0.5843787
41,2,1,0,2,0,1,40,0.0,0,0.58435196
20,1,3,3,1,1,1,40,0.0,0,0.5846769
34,2,7,3,4,1,0,40,0.0,0,0.58322924
51,0,2,1,2,1,1,52,1.0,0,0.5854807
43,2,3,2,5,1,0,48,0.0,0,0.5843981
34,3,6,1,0,1,1,40,0.0,0,0.58307004
53,2,1,1,5,1,1,40,1.0,0,0.5832498
32,2,3,0,0,0,0,40,0.0,0,0.58375263
48,2,4,1,5,1,1,40,1.0,0,0.58413035
25,1,6,3,1,1,0,40,0.0,0,0.58556354
43,2,3,1,5,1,1,40,0.0,0,0.58473563
20,2,3,3,0,1,1,40,0.0,0,0.58532697
21,2,7,3,0,1,1,70,0.0,0,0.5856838
37,3,3,1,3,1,1,45,0.0,0,0.5840707
33,2,7,1,4,1,1,40,0.0,0,0.582672
31,2,7,0,0,1,1,40,0.0,0,0.584229
33,2,7,2,4,1,0,50,0.0,0,0.5845208
62,0,3,4,5,1,0,40,0.0,0,0.5840214
44,0,1,1,5,1,1,46,1.0,0,0.58367467
48,1,6,2,1,1,1,40,0.0,0,0.58576304
43,2,1,0,4,1,1,40,0.0,0,0.58457106
48,3,7,0,0,1,1,40,0.0,0,0.58356136
55,0,4,3,2,1,0,45,0.0,0,0.5846158
44,2,3,3,0,0,0,45,0.0,0,0.58427936
41,2,0,0,3,1,1,40,0.0,0,0.5848466
34,2,1,1,2,1,1,40,1.0,0,0.5840077
24,2,7,3,5,1,0,40,0.0,0,0.5845757
39,2,0,1,0,1,1,40,0.0,0,0.583255
42,2,0,0,5,1,0,40,0.0,0,0.5841823
30,2,1,1,3,1,1,40,1.0,0,0.5839488
39,2,1,1,0,1,0,40,1.0,0,0.58434474
50,3,7,1,0,1,1,48,0.0,0,0.5826937
43,2,3,3,4,0,0,40,0.0,0,0.58438784
53,0,7,3,2,1,0,40,0.0,0,0.5834219
20,2,3,3,3,1,0,8,0.0,0,0.5855694
23,2,6,3,5,1,1,40,0.0,0,0.58507884
74,2,3,1,4,1,1,15,0.0,0,0.58378506
22,2,7,3,5,1,1,35,0.0,0,0.5849594
63,1,3,1,1,1,1,25,0.0,0,0.5844408
41,2,3,3,3,1,1,50,0.0,0,0.5849585
26,2,3,1,2,1,1,40,0.0,0,0.5845527
32,0,7,1,4,1,1,99,0.0,0,0.5851916
29,2,2,3,2,1,1,40,0.0,0,0.5843306
44,2,1,1,5,0,1,40,0.0,0,0.5832603
24,0,1,3,5,1,1,40,0.0,0,0.5840206
32,2,6,1,4,1,0,60,0.0,0,0.58322704
40,0,3,1,5,1,1,40,0.0,0,0.58341736
22,2,3,0,4,1,0,30,0.0,0,0.58424777
22,2,6,3,3,1,0,40,0.0,0,0.58423865
48,2,3,1,0,1,1,46,0.0,0,0.5841613
40,2,3,2,5,1,0,37,0.0,0,0.58524406
31,2,3,1,4,1,1,40,0.0,0,0.58375645
27,2,7,1,5,1,1,40,0.0,0,0.58405966
59,2,1,1,5,1,1,50,0.0,0,0.583753
29,2,3,1,5,1,1,40,0.0,0,0.5849282
64,2,7,0,5,1,0,40,0.0,0,0.5837431
21,2,6,1,0,1,1,50,0.0,0,0.58427197
24,0,7,3,4,1,1,50,1.0,0,0.5834733
20,2,7,3,4,1,0,24,0.0,0,0.58319306
31,0,7,3,5,0,0,25,0.0,0,0.58317983
27,2,3,3,0,1,1,60,0.0,0,0.58418894
37,2,7,1,0,1,1,50,0.0,0,0.5841492
35,2,3,0,4,1,0,40,0.0,0,0.58430314
25,3,3,2,0,1,1,35,0.0,0,0.58473957
35,2,3,1,0,1,1,40,0.0,0,0.58404684
26,2,1,3,5,0,1,50,0.0,0,0.5841056
41,2,1,1,3,1,1,40,1.0,0,0.5841955
42,2,3,1,5,1,1,45,0.0,0,0.58471525
42,2,1,2,4,0,1,50,0.0,0,0.5845792
46,2,5,1,2,1,1,45,1.0,0,0.5883343
46,2,2,1,5,1,1,60,1.0,0,0.58431476
56,2,0,1,0,1,1,45,1.0,0,0.5831359
71,3,3,1,0,0,1,35,0.0,0,0.5838452
25,0,1,3,2,1,0,35,0.0,0,0.58453214
48,3,7,1,3,1,1,70,1.0,0,0.5841473
35,2,6,4,4,1,0,80,0.0,0,0.58398575
42,2,7,0,4,1,0,32,0.0,0,0.58386666
